"","ID","Group","Response_time","Accuracy","Side","Direction","View","Angle","RT","Block","Reject_trial"
"21595","P59","Bimanual",1091.9,1,"Right","Lateral","Palmar","45",1091.9,4,"no"
"21596","P59","Bimanual",1546.5,1,"Left","Lateral","Dorsal","45",1546.5,4,"no"
"21597","P59","Bimanual",1327.9,1,"Right","Up","Palmar","0",1327.9,4,"no"
"21598","P59","Bimanual",2462,1,"Left","Medial","Dorsal","225",2462,4,"no"
"21599","P59","Bimanual",1119.6,1,"Left","Up","Dorsal","0",1119.6,4,"no"
"21600","P59","Bimanual",928.2,1,"Right","Medial","Dorsal","315",928.2,4,"no"
"21601","P59","Bimanual",1590.8,1,"Right","Medial","Dorsal","225",1590.8,4,"no"
"21602","P59","Bimanual",1226.8,1,"Left","Lateral","Palmar","45",1226.8,4,"no"
"21603","P59","Bimanual",1497.6,1,"Right","Medial","Palmar","225",1497.6,4,"no"
"21604","P59","Bimanual",2593.9,1,"Right","Lateral","Dorsal","90",2593.9,4,"no"
"21605","P59","Bimanual",1776.5,1,"Right","Down","Palmar","180",1776.5,4,"no"
"21606","P59","Bimanual",1893.4,0,"Left","Down","Dorsal","180",1893.4,4,"no"
"21607","P59","Bimanual",902.3,1,"Left","Medial","Dorsal","270",902.3,4,"no"
"21608","P59","Bimanual",1327,0,"Right","Down","Dorsal","180",1327,4,"no"
"21609","P59","Bimanual",877.5,1,"Left","Medial","Dorsal","315",877.5,4,"no"
"21610","P59","Bimanual",1028.6,1,"Right","Medial","Dorsal","270",1028.6,4,"no"
"21611","P59","Bimanual",826.1,1,"Left","Medial","Palmar","270",826.1,4,"no"
"21612","P59","Bimanual",980,0,"Left","Lateral","Dorsal","90",980,4,"no"
"21613","P59","Bimanual",1325.1,1,"Right","Medial","Palmar","270",1325.1,4,"no"
"21614","P59","Bimanual",1330.1,1,"Left","Up","Palmar","0",1330.1,4,"no"
"21615","P59","Bimanual",1502.4,1,"Left","Medial","Palmar","225",1502.4,4,"no"
"21616","P59","Bimanual",1098.3,1,"Left","Lateral","Dorsal","45",1098.3,4,"no"
"21617","P59","Bimanual",1238.6,0,"Left","Down","Dorsal","180",1238.6,4,"no"
"21618","P59","Bimanual",801.3,1,"Left","Medial","Palmar","315",801.3,4,"no"
"21619","P59","Bimanual",1326.9,1,"Right","Up","Dorsal","0",1326.9,4,"no"
"21620","P59","Bimanual",1324.7,1,"Left","Lateral","Palmar","45",1324.7,4,"no"
"21621","P59","Bimanual",1344.1,1,"Right","Up","Palmar","0",1344.1,4,"no"
"21622","P59","Bimanual",1686.9,1,"Right","Lateral","Palmar","90",1686.9,4,"no"
"21623","P59","Bimanual",2541.9,1,"Right","Lateral","Palmar","45",2541.9,4,"no"
"21624","P59","Bimanual",1579.7,0,"Right","Medial","Dorsal","225",1579.7,4,"no"
"21625","P59","Bimanual",1143.7,0,"Left","Lateral","Dorsal","135",1143.7,4,"no"
"21626","P59","Bimanual",1731.8,0,"Right","Lateral","Dorsal","90",1731.8,4,"no"
"21627","P59","Bimanual",742.5,1,"Left","Medial","Palmar","270",742.5,4,"no"
"21628","P59","Bimanual",2071.4,0,"Left","Lateral","Palmar","90",2071.4,4,"no"
"21629","P59","Bimanual",1326.7,1,"Right","Lateral","Palmar","135",1326.7,4,"no"
"21630","P59","Bimanual",1208.5,1,"Left","Down","Palmar","180",1208.5,4,"no"
"21631","P59","Bimanual",1776.7,1,"Right","Medial","Dorsal","270",1776.7,4,"no"
"21632","P59","Bimanual",1575.9,1,"Left","Up","Dorsal","0",1575.9,4,"no"
"21633","P59","Bimanual",1865.5,1,"Right","Down","Dorsal","180",1865.5,4,"no"
"21634","P59","Bimanual",1134,1,"Right","Medial","Dorsal","315",1134,4,"no"
"21635","P59","Bimanual",728.4,1,"Left","Medial","Dorsal","315",728.4,4,"no"
"21636","P59","Bimanual",1045.6,1,"Right","Lateral","Dorsal","45",1045.6,4,"no"
"21637","P59","Bimanual",1147,1,"Left","Medial","Dorsal","270",1147,4,"no"
"21638","P59","Bimanual",1309.8,1,"Right","Medial","Palmar","225",1309.8,4,"no"
"21639","P59","Bimanual",2715.2,0,"Left","Lateral","Palmar","135",2715.2,4,"no"
"21640","P59","Bimanual",2015.5,1,"Left","Medial","Dorsal","225",2015.5,4,"no"
"21641","P59","Bimanual",1847.3,1,"Right","Up","Dorsal","0",1847.3,4,"no"
"21642","P59","Bimanual",1216,1,"Left","Medial","Dorsal","315",1216,4,"no"
"21643","P59","Bimanual",2509.5,1,"Right","Down","Palmar","180",2509.5,4,"no"
"21644","P59","Bimanual",2695.3,1,"Left","Lateral","Dorsal","90",2695.3,4,"no"
"21645","P59","Bimanual",1218.1,1,"Right","Lateral","Dorsal","45",1218.1,4,"no"
"21646","P59","Bimanual",1312.8,1,"Left","Lateral","Dorsal","45",1312.8,4,"no"
"21647","P59","Bimanual",1813.4,1,"Left","Up","Dorsal","0",1813.4,4,"no"
"21648","P59","Bimanual",1427.8,1,"Right","Up","Palmar","0",1427.8,4,"no"
"21649","P59","Bimanual",1644.3,1,"Left","Medial","Dorsal","225",1644.3,4,"no"
"21650","P59","Bimanual",1012.4,1,"Right","Medial","Dorsal","315",1012.4,4,"no"
"21651","P59","Bimanual",1483.8,1,"Right","Medial","Palmar","315",1483.8,4,"no"
"21652","P59","Bimanual",1091,1,"Right","Medial","Palmar","270",1091,4,"no"
"21653","P59","Bimanual",812.7,1,"Left","Up","Palmar","0",812.7,4,"no"
"21654","P59","Bimanual",1722,0,"Left","Down","Palmar","180",1722,4,"no"
"21655","P59","Bimanual",1980.4,0,"Right","Down","Dorsal","180",1980.4,4,"no"
"21656","P59","Bimanual",1900.1,0,"Right","Medial","Palmar","225",1900.1,4,"no"
"21657","P59","Bimanual",1017.6,1,"Right","Lateral","Palmar","45",1017.6,4,"no"
"21658","P59","Bimanual",2043.4,0,"Right","Lateral","Dorsal","135",2043.4,4,"no"
"21659","P59","Bimanual",2431.5,0,"Left","Lateral","Dorsal","135",2431.5,4,"no"
"21660","P59","Bimanual",2030.1,1,"Right","Lateral","Palmar","135",2030.1,4,"no"
"21661","P59","Bimanual",1145.2,1,"Left","Medial","Dorsal","270",1145.2,4,"no"
"21662","P59","Bimanual",1146.6,0,"Right","Medial","Dorsal","225",1146.6,4,"no"
"21663","P59","Bimanual",1567.5,1,"Right","Medial","Dorsal","270",1567.5,4,"no"
"21664","P59","Bimanual",1043.1,1,"Left","Medial","Palmar","225",1043.1,4,"no"
"21665","P59","Bimanual",1478.1,0,"Left","Down","Dorsal","180",1478.1,4,"no"
"21666","P59","Bimanual",1246.9,1,"Left","Lateral","Palmar","45",1246.9,4,"no"
"21667","P59","Bimanual",1850.1,1,"Right","Lateral","Dorsal","90",1850.1,4,"no"
"21668","P59","Bimanual",1281.4,1,"Left","Medial","Palmar","270",1281.4,4,"no"
"21669","P59","Bimanual",1703.1,1,"Left","Medial","Palmar","315",1703.1,4,"no"
"21670","P59","Bimanual",1583.7,1,"Left","Lateral","Palmar","90",1583.7,4,"no"
"21671","P60","Left-hand",1227.9,1,"Left","Lateral","Palmar","45",1227.9,1,"no"
"21672","P60","Left-hand",1262.6,1,"Left","Down","Dorsal","180",1262.6,1,"no"
"21673","P60","Left-hand",734.5,1,"Right","Medial","Palmar","315",734.5,1,"no"
"21674","P60","Left-hand",1603.3,1,"Right","Lateral","Dorsal","90",1603.3,1,"no"
"21675","P60","Left-hand",884.6,1,"Right","Lateral","Dorsal","45",884.6,1,"no"
"21676","P60","Left-hand",1376.9,1,"Left","Medial","Dorsal","315",1376.9,1,"no"
"21677","P60","Left-hand",1521.3,1,"Left","Medial","Dorsal","225",1521.3,1,"no"
"21678","P60","Left-hand",1682.7,1,"Left","Medial","Palmar","225",1682.7,1,"no"
"21679","P60","Left-hand",1646.8,1,"Left","Lateral","Dorsal","135",1646.8,1,"no"
"21680","P60","Left-hand",1107.9,0,"Left","Lateral","Palmar","135",1107.9,1,"no"
"21681","P60","Left-hand",1159,1,"Left","Up","Dorsal","0",1159,1,"no"
"21682","P60","Left-hand",1144.7,1,"Right","Down","Palmar","180",1144.7,1,"no"
"21683","P60","Left-hand",1374.5,1,"Right","Medial","Dorsal","270",1374.5,1,"no"
"21684","P60","Left-hand",952.9,1,"Left","Down","Palmar","180",952.9,1,"no"
"21685","P60","Left-hand",692.1,1,"Right","Up","Palmar","0",692.1,1,"no"
"21686","P60","Left-hand",1241.8,0,"Right","Lateral","Dorsal","135",1241.8,1,"no"
"21687","P60","Left-hand",1952.6,1,"Left","Medial","Palmar","270",1952.6,1,"no"
"21688","P60","Left-hand",763.4,1,"Right","Up","Dorsal","0",763.4,1,"no"
"21689","P60","Left-hand",992.7,1,"Left","Lateral","Dorsal","90",992.7,1,"no"
"21690","P60","Left-hand",1283.8,1,"Left","Medial","Palmar","315",1283.8,1,"no"
"21691","P60","Left-hand",1942.1,1,"Left","Medial","Dorsal","270",1942.1,1,"no"
"21692","P60","Left-hand",1524.1,1,"Right","Lateral","Palmar","45",1524.1,1,"no"
"21693","P60","Left-hand",977.8,1,"Right","Medial","Palmar","225",977.8,1,"no"
"21694","P60","Left-hand",912.3,0,"Left","Up","Palmar","0",912.3,1,"no"
"21695","P60","Left-hand",859.2,1,"Right","Medial","Dorsal","225",859.2,1,"no"
"21696","P60","Left-hand",1852.4,1,"Right","Down","Dorsal","180",1852.4,1,"no"
"21697","P60","Left-hand",826.4,1,"Right","Medial","Dorsal","315",826.4,1,"no"
"21698","P60","Left-hand",842.2,0,"Right","Lateral","Palmar","90",842.2,1,"no"
"21699","P60","Left-hand",1290.1,1,"Right","Medial","Palmar","270",1290.1,1,"no"
"21700","P60","Left-hand",1353.2,1,"Left","Lateral","Dorsal","45",1353.2,1,"no"
"21701","P60","Left-hand",1151.3,1,"Left","Lateral","Palmar","90",1151.3,1,"no"
"21702","P60","Left-hand",2092,1,"Right","Lateral","Palmar","135",2092,1,"no"
"21703","P60","Left-hand",769.7,1,"Right","Medial","Palmar","225",769.7,1,"no"
"21704","P60","Left-hand",905.8,1,"Right","Medial","Dorsal","315",905.8,1,"no"
"21705","P60","Left-hand",1004.2,1,"Left","Down","Palmar","180",1004.2,1,"no"
"21706","P60","Left-hand",617.5,1,"Right","Medial","Palmar","270",617.5,1,"no"
"21707","P60","Left-hand",1324.3,1,"Left","Lateral","Dorsal","90",1324.3,1,"no"
"21708","P60","Left-hand",1384.2,1,"Left","Down","Dorsal","180",1384.2,1,"no"
"21709","P60","Left-hand",793.3,1,"Right","Up","Palmar","0",793.3,1,"no"
"21710","P60","Left-hand",937.9,1,"Left","Medial","Dorsal","225",937.9,1,"no"
"21711","P60","Left-hand",624.1,0,"Left","Medial","Palmar","270",624.1,1,"no"
"21712","P60","Left-hand",1387.7,1,"Right","Medial","Dorsal","225",1387.7,1,"no"
"21713","P60","Left-hand",919.3,1,"Right","Lateral","Palmar","45",919.3,1,"no"
"21714","P60","Left-hand",1087.1,1,"Left","Lateral","Palmar","90",1087.1,1,"no"
"21715","P60","Left-hand",857.7,1,"Right","Lateral","Palmar","90",857.7,1,"no"
"21716","P60","Left-hand",986.7,1,"Right","Lateral","Dorsal","90",986.7,1,"no"
"21717","P60","Left-hand",993.9,1,"Left","Lateral","Dorsal","45",993.9,1,"no"
"21718","P60","Left-hand",1219.3,1,"Right","Lateral","Palmar","135",1219.3,1,"no"
"21719","P60","Left-hand",853.5,1,"Right","Medial","Dorsal","270",853.5,1,"no"
"21720","P60","Left-hand",1018,1,"Left","Medial","Palmar","315",1018,1,"no"
"21721","P60","Left-hand",886.9,1,"Left","Up","Dorsal","0",886.9,1,"no"
"21722","P60","Left-hand",1301.2,1,"Left","Lateral","Palmar","135",1301.2,1,"no"
"21723","P60","Left-hand",891.1,1,"Right","Down","Palmar","180",891.1,1,"no"
"21724","P60","Left-hand",1021.4,1,"Left","Lateral","Dorsal","135",1021.4,1,"no"
"21725","P60","Left-hand",1336.5,1,"Left","Medial","Dorsal","270",1336.5,1,"no"
"21726","P60","Left-hand",1705.1,1,"Left","Up","Palmar","0",1705.1,1,"no"
"21727","P60","Left-hand",1775.1,1,"Left","Lateral","Palmar","45",1775.1,1,"no"
"21728","P60","Left-hand",2606.1,1,"Left","Medial","Dorsal","315",2606.1,1,"no"
"21729","P60","Left-hand",905.2,0,"Right","Down","Dorsal","180",905.2,1,"no"
"21730","P60","Left-hand",2084.2,1,"Right","Medial","Palmar","315",2084.2,1,"no"
"21731","P60","Left-hand",1258.9,1,"Left","Medial","Palmar","225",1258.9,1,"no"
"21732","P60","Left-hand",1621.2,0,"Right","Lateral","Dorsal","135",1621.2,1,"no"
"21733","P60","Left-hand",1019.3,1,"Right","Up","Dorsal","0",1019.3,1,"no"
"21734","P60","Left-hand",1522.1,1,"Left","Down","Palmar","180",1522.1,1,"no"
"21735","P60","Left-hand",1356.6,1,"Left","Medial","Palmar","270",1356.6,1,"no"
"21736","P60","Left-hand",1022.6,1,"Left","Lateral","Dorsal","90",1022.6,1,"no"
"21737","P60","Left-hand",1001.6,1,"Left","Down","Dorsal","180",1001.6,1,"no"
"21738","P60","Left-hand",942.7,1,"Left","Lateral","Dorsal","45",942.7,1,"no"
"21739","P60","Left-hand",960,1,"Left","Up","Palmar","0",960,1,"no"
"21740","P60","Left-hand",972.9,1,"Right","Lateral","Palmar","45",972.9,1,"no"
"21741","P60","Left-hand",510.7,1,"Right","Up","Palmar","0",510.7,1,"no"
"21742","P60","Left-hand",1171.4,1,"Left","Up","Dorsal","0",1171.4,1,"no"
"21743","P60","Left-hand",1217.6,1,"Right","Medial","Palmar","315",1217.6,1,"no"
"21744","P60","Left-hand",1344.5,1,"Right","Lateral","Dorsal","45",1344.5,1,"no"
"21745","P60","Left-hand",1210.9,1,"Left","Medial","Palmar","225",1210.9,1,"no"
"21746","P60","Left-hand",689.3,1,"Right","Medial","Dorsal","315",689.3,1,"no"
"21747","P60","Left-hand",1269.4,1,"Left","Lateral","Palmar","90",1269.4,1,"no"
"21748","P60","Left-hand",1022.8,1,"Left","Medial","Dorsal","270",1022.8,1,"no"
"21749","P60","Left-hand",1117.2,1,"Left","Lateral","Palmar","45",1117.2,1,"no"
"21750","P60","Left-hand",1207.5,1,"Right","Medial","Dorsal","270",1207.5,1,"no"
"21751","P60","Left-hand",903.5,0,"Right","Lateral","Palmar","90",903.5,1,"no"
"21752","P60","Left-hand",1210.5,1,"Right","Medial","Palmar","270",1210.5,1,"no"
"21753","P60","Left-hand",1039.2,0,"Right","Lateral","Dorsal","90",1039.2,1,"no"
"21754","P60","Left-hand",1073.6,1,"Left","Lateral","Dorsal","135",1073.6,1,"no"
"21755","P60","Left-hand",1100.9,0,"Left","Medial","Dorsal","225",1100.9,1,"no"
"21756","P60","Left-hand",2024.7,1,"Right","Lateral","Dorsal","135",2024.7,1,"no"
"21757","P60","Left-hand",1327.5,1,"Left","Medial","Palmar","315",1327.5,1,"no"
"21758","P60","Left-hand",1342.5,1,"Right","Down","Palmar","180",1342.5,1,"no"
"21759","P60","Left-hand",776.4,1,"Right","Medial","Palmar","225",776.4,1,"no"
"21760","P60","Left-hand",861.5,0,"Left","Medial","Dorsal","315",861.5,1,"no"
"21761","P60","Left-hand",2167.9,1,"Right","Lateral","Palmar","135",2167.9,1,"no"
"21762","P60","Left-hand",1361.1,0,"Right","Down","Dorsal","180",1361.1,1,"no"
"21763","P60","Left-hand",1724.1,1,"Right","Medial","Dorsal","225",1724.1,1,"no"
"21764","P60","Left-hand",1399,1,"Left","Lateral","Palmar","135",1399,1,"no"
"21765","P60","Left-hand",842.9,1,"Left","Up","Dorsal","0",842.9,2,"no"
"21766","P60","Left-hand",734.3,1,"Left","Lateral","Dorsal","135",734.3,2,"no"
"21767","P60","Left-hand",1082.7,1,"Right","Lateral","Palmar","135",1082.7,2,"no"
"21768","P60","Left-hand",800.1,1,"Left","Medial","Palmar","225",800.1,2,"no"
"21769","P60","Left-hand",1183.6,0,"Right","Lateral","Dorsal","135",1183.6,2,"no"
"21770","P60","Left-hand",1732.7,0,"Left","Medial","Dorsal","270",1732.7,2,"no"
"21771","P60","Left-hand",1005.1,1,"Right","Medial","Dorsal","225",1005.1,2,"no"
"21772","P60","Left-hand",1432.3,1,"Right","Medial","Palmar","315",1432.3,2,"no"
"21773","P60","Left-hand",1606.5,1,"Right","Down","Palmar","180",1606.5,2,"no"
"21774","P60","Left-hand",900.1,1,"Left","Medial","Palmar","315",900.1,2,"no"
"21775","P60","Left-hand",983.5,1,"Left","Lateral","Dorsal","90",983.5,2,"no"
"21776","P60","Left-hand",957.7,1,"Left","Down","Dorsal","180",957.7,2,"no"
"21777","P60","Left-hand",1482,1,"Left","Lateral","Palmar","135",1482,2,"no"
"21778","P60","Left-hand",916.7,1,"Right","Medial","Dorsal","315",916.7,2,"no"
"21779","P60","Left-hand",715.1,1,"Right","Medial","Palmar","225",715.1,2,"no"
"21780","P60","Left-hand",734.2,1,"Right","Lateral","Dorsal","90",734.2,2,"no"
"21781","P60","Left-hand",701.3,1,"Right","Up","Dorsal","0",701.3,2,"no"
