"","ID","Group","Response_time","age","sex","Accuracy","Side","Direction","View","Angle","MIQ_item","MIQ_score","RT","Block","Angle_unif","Reject_trial"
"6188","P19","Bimanual",1187.27899994701,18,"Female",1,"Left","Lateral","Palmar","90",NA,NA,1187.27899994701,2,90,"no"
"6189","P19","Bimanual",1258.56210000347,18,"Female",1,"Right","Medial","Palmar","315",NA,NA,1258.56210000347,2,45,"no"
"6190","P19","Bimanual",1098.08230004273,18,"Female",1,"Left","Medial","Dorsal","315",NA,NA,1098.08230004273,2,45,"no"
"6191","P19","Bimanual",912.328099948354,18,"Female",0,"Right","Lateral","Dorsal","45",NA,NA,912.328099948354,2,45,"no"
"6192","P19","Bimanual",885.144100058824,18,"Female",0,"Left","Medial","Palmar","315",NA,NA,885.144100058824,2,45,"no"
"6193","P19","Bimanual",1842.456900049,18,"Female",0,"Left","Down","Dorsal","180",NA,NA,1842.456900049,2,180,"no"
"6194","P19","Bimanual",1842.80209999997,18,"Female",1,"Right","Lateral","Palmar","45",NA,NA,1842.80209999997,2,45,"no"
"6195","P19","Bimanual",836.544699966908,18,"Female",1,"Left","Medial","Palmar","315",NA,NA,836.544699966908,2,45,"no"
"6196","P19","Bimanual",1245.05000002682,18,"Female",0,"Right","Medial","Dorsal","270",NA,NA,1245.05000002682,2,90,"no"
"6197","P19","Bimanual",1330.55970002897,18,"Female",1,"Left","Down","Palmar","180",NA,NA,1330.55970002897,2,180,"no"
"6198","P19","Bimanual",1347.9974999791,18,"Female",1,"Right","Down","Dorsal","180",NA,NA,1347.9974999791,2,180,"no"
"6199","P19","Bimanual",903.925099992193,18,"Female",0,"Right","Lateral","Palmar","90",NA,NA,903.925099992193,2,90,"no"
"6200","P19","Bimanual",1180.14910002239,18,"Female",0,"Left","Lateral","Palmar","135",NA,NA,1180.14910002239,2,135,"no"
"6201","P19","Bimanual",1131.47080002818,18,"Female",0,"Right","Medial","Palmar","315",NA,NA,1131.47080002818,2,45,"no"
"6202","P19","Bimanual",1860.41909991764,18,"Female",1,"Left","Medial","Dorsal","270",NA,NA,1860.41909991764,2,90,"no"
"6203","P19","Bimanual",1575.95119997859,18,"Female",1,"Right","Lateral","Palmar","135",NA,NA,1575.95119997859,2,135,"no"
"6204","P19","Bimanual",812.156500061974,18,"Female",1,"Left","Down","Dorsal","180",NA,NA,812.156500061974,2,180,"no"
"6205","P19","Bimanual",1187.53699993249,18,"Female",1,"Left","Lateral","Palmar","45",NA,NA,1187.53699993249,2,45,"no"
"6206","P19","Bimanual",1573.0915000895,18,"Female",1,"Right","Up","Palmar","0",NA,NA,1573.0915000895,2,0,"no"
"6207","P19","Bimanual",544.054999947548,18,"Female",0,"Right","Medial","Palmar","270",NA,NA,544.054999947548,2,90,"no"
"6208","P19","Bimanual",564.489200012758,18,"Female",1,"Right","Down","Palmar","180",NA,NA,564.489200012758,2,180,"no"
"6209","P19","Bimanual",662.777100107633,18,"Female",1,"Left","Medial","Dorsal","315",NA,NA,662.777100107633,2,45,"no"
"6210","P19","Bimanual",487.252500024624,18,"Female",0,"Left","Medial","Palmar","225",NA,NA,487.252500024624,2,135,"no"
"6211","P19","Bimanual",694.497899967246,18,"Female",1,"Left","Up","Dorsal","0",NA,NA,694.497899967246,2,0,"no"
"6212","P19","Bimanual",512.741500046104,18,"Female",1,"Right","Lateral","Dorsal","135",NA,NA,512.741500046104,2,135,"no"
"6213","P19","Bimanual",1065.43099996634,18,"Female",1,"Left","Up","Palmar","0",NA,NA,1065.43099996634,2,0,"no"
"6214","P19","Bimanual",635.592399979942,18,"Female",0,"Left","Medial","Palmar","270",NA,NA,635.592399979942,2,90,"no"
"6215","P19","Bimanual",1191.00490002893,18,"Female",1,"Right","Lateral","Dorsal","90",NA,NA,1191.00490002893,2,90,"no"
"6216","P19","Bimanual",1551.28749995492,18,"Female",1,"Left","Lateral","Dorsal","45",NA,NA,1551.28749995492,2,45,"no"
"6217","P19","Bimanual",1134.5086999936,18,"Female",0,"Left","Lateral","Palmar","90",NA,NA,1134.5086999936,2,90,"no"
"6218","P19","Bimanual",783.794199931435,18,"Female",1,"Left","Lateral","Dorsal","90",NA,NA,783.794199931435,2,90,"no"
"6219","P19","Bimanual",637.060000095516,18,"Female",1,"Left","Medial","Dorsal","225",NA,NA,637.060000095516,2,135,"no"
